AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
133,1,69,72,64,0,477,217,1,1,1.00,0,0,2.903ns,-,-,-,-,1,0,0
