AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
118,2,104,94,9,2,357,159,2,2,2.00,3,0,3.8747ns,-,-,-,-,1000001,0,0
