AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
2,2,0,2,0,2,14,12,2,2,2.00,0,0,0ns,-,-,-,-,2,0,0
