AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
81,3,69,104,9,3,305,134,4,4,4.00,0,0,1.7977ns,-,-,-,-,3,0,0
