AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
125,1,69,72,56,0,445,209,2,2,2.00,0,0,2.903ns,-,-,-,-,1,0,0
