AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
176,1,130,32,44,0,353,205,1,1,1.00,2,0,7.1351ns,-,-,-,-,1,0,0
