AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
531,11,234,106,248,11,1507,544,11,11,11.00,38,-,13.2802ns,-,-,-,-,27,123,1
