1M@	69,1,69,64,0,0,211,144,2,2,2.00,0,0,2.054ns,-,-,-,-,1,0,0	001/ave8.LOG.gz	001/ave8.CSV	001/ave8.err	001/ave8.QOR.HTML	2023/10/16 23:20:31.000
2M@	69,1,69,64,0,0,211,144,2,2,2.00,0,0,2.054ns,-,-,-,-,1,0,0	002/ave8.LOG.gz	002/ave8.CSV	002/ave8.err	002/ave8.QOR.HTML	2023/10/16 23:28:34.000
