AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
115,2,104,103,8,2,350,151,2,2,2.00,1,0,3.8747ns,-,-,-,-,1000001,0,0
