25M@	347,11,136,106,161,11,1046,357,11,11,11.00,39,-,14.4052ns,-,-,-,-,27,123,2	025/sobel.LOG.gz	025/sobel.CSV	025/sobel.err	025/sobel.QOR.HTML	2023/11/04 16:46:51.000
26M@	348,5,165,102,150,5,1048,410,5,5,5.00,28,-,16.2097ns,-,-,-,-,9,93,4	026/sobel.LOG.gz	026/sobel.CSV	026/sobel.err	026/sobel.QOR.HTML	2023/11/04 16:47:01.000
27M@	342,8,121,103,178,8,1136,381,8,8,8.00,35,-,17.0958ns,-,-,-,-,18,84,2	027/sobel.LOG.gz	027/sobel.CSV	027/sobel.err	027/sobel.QOR.HTML	2023/11/04 16:47:11.000
28M@	176,1,130,32,44,0,353,205,1,1,1.00,2,0,7.1351ns,-,-,-,-,1,0,0	028/sobel.LOG.gz	028/sobel.CSV	028/sobel.err	028/sobel.QOR.HTML	2023/11/04 16:47:23.000
29M@	335,10,161,104,135,10,833,352,10,10,10.00,29,0,14.9665ns,-,-,-,-,18,96,2	029/sobel.LOG.gz	029/sobel.CSV	029/sobel.err	029/sobel.QOR.HTML	2023/11/04 16:48:10.000
30M@	337,4,210,77,102,4,778,388,4,4,4.00,21,0,14.6502ns,-,-,-,-,6,72,5	030/sobel.LOG.gz	030/sobel.CSV	030/sobel.err	030/sobel.QOR.HTML	2023/11/04 16:49:19.000
31M@	334,6,155,101,148,6,927,362,6,6,6.00,25,0,14.9798ns,-,-,-,-,12,72,3	031/sobel.LOG.gz	031/sobel.CSV	031/sobel.err	031/sobel.QOR.HTML	2023/11/04 16:49:31.000
32M@	176,1,130,32,44,0,353,205,1,1,1.00,2,0,7.1351ns,-,-,-,-,1,0,0	032/sobel.LOG.gz	032/sobel.CSV	032/sobel.err	032/sobel.QOR.HTML	2023/11/04 16:49:42.000
33M@	358,10,161,120,159,10,882,371,10,10,10.00,28,0,14.9665ns,-,-,-,-,18,96,2	033/sobel.LOG.gz	033/sobel.CSV	033/sobel.err	033/sobel.QOR.HTML	2023/11/04 16:49:53.000
34M@	345,4,210,93,110,4,846,424,4,4,4.00,21,0,14.6502ns,-,-,-,-,6,72,5	034/sobel.LOG.gz	034/sobel.CSV	034/sobel.err	034/sobel.QOR.HTML	2023/11/04 16:50:04.000
35M@	334,6,155,101,148,6,921,362,6,6,6.00,25,0,14.9798ns,-,-,-,-,12,72,3	035/sobel.LOG.gz	035/sobel.CSV	035/sobel.err	035/sobel.QOR.HTML	2023/11/04 16:50:15.000
36M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	036/sobel.LOG.gz	036/sobel.CSV	036/sobel.err	036/sobel.QOR.HTML	2023/11/04 16:50:27.000
37M@	543,10,226,120,276,10,1446,534,10,10,10.00,31,0,15.588ns,-,-,-,-,18,96,1	037/sobel.LOG.gz	037/sobel.CSV	037/sobel.err	037/sobel.QOR.HTML	2023/11/04 16:50:37.000
38M@	485,4,286,93,172,4,1172,560,4,4,4.00,23,0,15.4917ns,-,-,-,-,6,72,4	038/sobel.LOG.gz	038/sobel.CSV	038/sobel.err	038/sobel.QOR.HTML	2023/11/04 16:50:47.000
39M@	577,6,253,101,294,6,1613,637,6,6,6.00,24,0,14.9798ns,-,-,-,-,12,72,1	039/sobel.LOG.gz	039/sobel.CSV	039/sobel.err	039/sobel.QOR.HTML	2023/11/04 16:50:58.000
40M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	040/sobel.LOG.gz	040/sobel.CSV	040/sobel.err	040/sobel.QOR.HTML	2023/11/04 16:51:08.000
41M@	370,11,136,122,185,11,1095,376,11,11,11.00,38,-,14.4052ns,-,-,-,-,27,123,2	041/sobel.LOG.gz	041/sobel.CSV	041/sobel.err	041/sobel.QOR.HTML	2023/11/04 16:51:20.000
42M@	373,5,165,102,175,5,1176,452,5,5,5.00,28,-,16.2097ns,-,-,-,-,9,93,4	042/sobel.LOG.gz	042/sobel.CSV	042/sobel.err	042/sobel.QOR.HTML	2023/11/04 16:51:30.000
43M@	342,8,121,103,178,8,1130,381,8,8,8.00,35,-,17.0958ns,-,-,-,-,18,84,2	043/sobel.LOG.gz	043/sobel.CSV	043/sobel.err	043/sobel.QOR.HTML	2023/11/04 16:51:42.000
44M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	044/sobel.LOG.gz	044/sobel.CSV	044/sobel.err	044/sobel.QOR.HTML	2023/11/04 16:51:52.000
45M@	358,10,161,120,159,10,882,371,10,10,10.00,28,0,14.9665ns,-,-,-,-,18,96,2	045/sobel.LOG.gz	045/sobel.CSV	045/sobel.err	045/sobel.QOR.HTML	2023/11/04 16:52:03.000
46M@	345,4,210,93,110,4,846,424,4,4,4.00,21,0,14.6502ns,-,-,-,-,6,72,5	046/sobel.LOG.gz	046/sobel.CSV	046/sobel.err	046/sobel.QOR.HTML	2023/11/04 16:52:17.000
47M@	334,6,155,101,148,6,921,362,6,6,6.00,25,0,14.9798ns,-,-,-,-,12,72,3	047/sobel.LOG.gz	047/sobel.CSV	047/sobel.err	047/sobel.QOR.HTML	2023/11/04 16:52:28.000
48M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	048/sobel.LOG.gz	048/sobel.CSV	048/sobel.err	048/sobel.QOR.HTML	2023/11/04 16:52:39.000
49M@	579,10,238,120,289,10,1556,567,10,10,10.00,42,0,16.264ns,-,-,-,-,18,96,1	049/sobel.LOG.gz	049/sobel.CSV	049/sobel.err	049/sobel.QOR.HTML	2023/11/04 16:52:49.000
50M@	551,4,330,93,195,4,1351,674,4,4,4.00,22,0,16.3021ns,-,-,-,-,6,72,6	050/sobel.LOG.gz	050/sobel.CSV	050/sobel.err	050/sobel.QOR.HTML	2023/11/04 16:53:00.000
51M@	512,6,191,101,284,6,1612,564,6,6,6.00,31,0,14.9798ns,-,-,-,-,12,72,2	051/sobel.LOG.gz	051/sobel.CSV	051/sobel.err	051/sobel.QOR.HTML	2023/11/04 16:53:10.000
52M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	052/sobel.LOG.gz	052/sobel.CSV	052/sobel.err	052/sobel.QOR.HTML	2023/11/04 16:53:20.000
53M@	776,10,313,120,411,10,2134,735,10,10,10.00,42,0,16.264ns,-,-,-,-,18,96,0	053/sobel.LOG.gz	053/sobel.CSV	053/sobel.err	053/sobel.QOR.HTML	2023/11/04 16:53:31.000
54M@	601,4,332,93,243,4,1532,714,4,4,4.00,22,0,17.555ns,-,-,-,-,6,72,6	054/sobel.LOG.gz	054/sobel.CSV	054/sobel.err	054/sobel.QOR.HTML	2023/11/04 16:53:42.000
55M@	791,6,328,101,429,6,2283,864,6,6,6.00,28,0,13.1296ns,-,-,-,-,12,72,0	055/sobel.LOG.gz	055/sobel.CSV	055/sobel.err	055/sobel.QOR.HTML	2023/11/04 16:53:54.000
56M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	056/sobel.LOG.gz	056/sobel.CSV	056/sobel.err	056/sobel.QOR.HTML	2023/11/04 16:54:04.000
57M@	555,11,172,126,322,11,1751,564,11,11,11.00,50,-,15.053ns,-,-,-,-,27,123,1	057/sobel.LOG.gz	057/sobel.CSV	057/sobel.err	057/sobel.QOR.HTML	2023/11/04 16:54:15.000
58M@	516,5,264,96,217,5,1457,613,5,5,5.00,30,-,15.0686ns,-,-,-,-,9,93,4	058/sobel.LOG.gz	058/sobel.CSV	058/sobel.err	058/sobel.QOR.HTML	2023/11/04 16:54:25.000
59M@	543,8,156,103,336,8,1812,582,8,8,8.00,43,-,16.9748ns,-,-,-,-,18,84,2	059/sobel.LOG.gz	059/sobel.CSV	059/sobel.err	059/sobel.QOR.HTML	2023/11/04 16:54:35.000
