AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
109,2,98,100,8,2,340,144,2,2,2.00,1,0,3.7786ns,-,-,-,-,100001,0,0
