25M@	77,1,69,64,8,0,243,153,1,1,1.00,0,0,2.054ns,-,-,-,-,1,0,0	025/ave8.LOG.gz	025/ave8.CSV	025/ave8.err	025/ave8.QOR.HTML	2023/10/29 22:28:01.000
26M@	109,2,98,100,8,2,340,144,2,2,2.00,1,0,3.7786ns,-,-,-,-,100001,0,0	026/ave8.LOG.gz	026/ave8.CSV	026/ave8.err	026/ave8.QOR.HTML	2023/10/29 22:31:44.000
27M@	2,2,0,2,0,2,14,12,2,2,2.00,0,0,0ns,-,-,-,-,2,0,0	027/ave8.LOG.gz	027/ave8.CSV	027/ave8.err	027/ave8.QOR.HTML	2023/10/29 22:37:06.000
28M@	2,2,0,2,0,2,14,12,2,2,2.00,0,0,0ns,-,-,-,-,2,0,0	028/ave8.LOG.gz	028/ave8.CSV	028/ave8.err	028/ave8.QOR.HTML	2023/10/29 22:37:50.000
29M@	129,2,118,110,8,2,374,168,2,2,2.00,1,0,4.1452ns,-,-,-,-,100000001,0,0	029/ave8.LOG.gz	029/ave8.CSV	029/ave8.err	029/ave8.QOR.HTML	2023/10/29 22:38:44.000
30M@	136,2,125,113,8,2,384,175,2,2,2.00,1,0,4.2875ns,-,-,-,-,1000000001,0,0	030/ave8.LOG.gz	030/ave8.CSV	030/ave8.err	030/ave8.QOR.HTML	2023/10/29 22:39:14.000
31M@	129,2,118,110,8,2,374,168,2,2,2.00,1,0,4.1452ns,-,-,-,-,100000001,0,0	031/ave8.LOG.gz	031/ave8.CSV	031/ave8.err	031/ave8.QOR.HTML	2023/10/29 22:43:04.000
32M@	115,2,104,103,8,2,350,151,2,2,2.00,1,0,3.8747ns,-,-,-,-,1000001,0,0	032/ave8.LOG.gz	032/ave8.CSV	032/ave8.err	032/ave8.QOR.HTML	2023/10/29 22:47:01.000
33M@	118,2,104,94,9,2,357,159,2,2,2.00,3,0,3.8747ns,-,-,-,-,1000001,0,0	033/ave8.LOG.gz	033/ave8.CSV	033/ave8.err	033/ave8.QOR.HTML	2023/10/29 23:05:53.000
34M@	123,2,112,107,8,2,364,161,2,2,2.00,1,0,4.0029ns,-,-,-,-,9000001,0,0	034/ave8.LOG.gz	034/ave8.CSV	034/ave8.err	034/ave8.QOR.HTML	2023/10/29 23:08:28.000
35M@	132,2,112,98,17,2,399,175,2,2,2.00,1,0,5.3209ns,-,-,-,-,9000001,0,0	035/ave8.LOG.gz	035/ave8.CSV	035/ave8.err	035/ave8.QOR.HTML	2023/10/29 23:19:07.000
36M@	132,2,112,98,17,2,399,175,2,2,2.00,1,0,5.3209ns,-,-,-,-,9000001,0,0	036/ave8.LOG.gz	036/ave8.CSV	036/ave8.err	036/ave8.QOR.HTML	2023/10/29 23:41:05.000
37M@	171,2,112,98,54,2,611,248,2,2,2.00,3,0,5.3209ns,-,-,-,-,9000001,0,0	037/ave8.LOG.gz	037/ave8.CSV	037/ave8.err	037/ave8.QOR.HTML	2023/10/30 00:48:52.000
38M@	166,3,144,42,13,3,373,259,3,3,3.00,6,0,4.8723ns,-,-,-,-,2,64,0	038/ave8.LOG.gz	038/ave8.CSV	038/ave8.err	038/ave8.QOR.HTML	2023/10/30 01:16:54.000
