AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
334,6,155,101,148,6,927,362,6,6,6.00,25,0,14.9798ns,-,-,-,-,12,72,3
