AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
512,6,191,101,284,6,1612,564,6,6,6.00,31,0,14.9798ns,-,-,-,-,12,72,2
